"route","file path","image path","image file name","alt-text copy","alt-text source","scope","line","alt type","retrieved"
"/knowledge-center","src/components/mdx/components/index.tsx","","","(NO IMAGES - no markdown images are authored in the banner notices; 1 notice(s), 1 active)","Strapi CMS - /api/notices, the only other content routed through this handler; it currently contains no markdown images","global (any Strapi markdown, incl. page-container banner)","376","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center/[...slug]","src/components/mdx/components/index.tsx","","","(NO IMAGES - no markdown images are authored in the banner notices; 1 notice(s), 1 active)","Strapi CMS - /api/notices, the only other content routed through this handler; it currently contains no markdown images","global (any Strapi markdown, incl. page-container banner)","376","dynamic-cms (resolved, live)","2026-08-25"
"/","src/views/home/components/HeroBanner.tsx","/assets/homepage/ecosystem-hero-nodes.png","ecosystem-hero-nodes.png","A complex network of interconnected lines and nodes, resembling a molecular or neural network structure. The image features various shades of blue and white, with nodes of different sizes connected by thin lines, creating a web-like pattern.","hardcoded in JSX","route-specific","36","literal",""
"/","src/views/home/components/HeroBanner.tsx","/assets/homepage/ecosystem-hero-hexagons-02.png","ecosystem-hero-hexagons-02.png","An abstract graphic featuring three hexagons. The top-right hexagon shows a person typing on a keyboard with a microscope in the background, symbolizing a blend of technology and science.","hardcoded in JSX","route-specific","60","literal",""
"/","src/pages/index.tsx","/assets/homepage/getting-started.png","getting-started.png","The image shows a healthcare professional, likely a doctor, wearing a white coat and stethoscope, interacting with a digital interface. The interface displays various health-related icons, such as a heart, a DNA helix, a medical cross, a microscope, a pill, an apple, and a syringe, representing different aspects of healthcare and medical research. The doctor is pointing at the heart icon, indicating a focus on heart health or medical diagnostics.","hardcoded in JSX","route-specific","200","literal",""
"/knowledge-center","src/views/docs/components/HeroBanner.tsx","/assets/homepage/ecosystem-hero-nodes.png","ecosystem-hero-nodes.png","A complex network of interconnected lines and nodes, resembling a molecular or neural network structure. The image features various shades of blue and white, with nodes of different sizes connected by thin lines, creating a web-like pattern.","hardcoded in JSX","route-specific","27","literal",""
"/knowledge-center/[...slug]","src/views/docs/components/HeroBanner.tsx","/assets/homepage/ecosystem-hero-nodes.png","ecosystem-hero-nodes.png","A complex network of interconnected lines and nodes, resembling a molecular or neural network structure. The image features various shades of blue and white, with nodes of different sizes connected by thin lines, creating a web-like pattern.","hardcoded in JSX","route-specific","27","literal",""
"/login","src/pages/login.tsx","/assets/homepage/ecosystem-hero-nodes.png","ecosystem-hero-nodes.png","","hardcoded in JSX (alt='' paired with aria-hidden='true')","route-specific","115","empty-decorative",""
"/login","src/pages/login.tsx","/assets/logos/niaid-nde-desktop-color.svg","niaid-nde-desktop-color.svg","NIAID Data Ecosystem","hardcoded in JSX","route-specific","215","literal",""
"/404","src/pages/404.tsx","/assets/404.webp","404.webp","404: Page Not Found","hardcoded in JSX","route-specific","24","literal",""
"/","src/views/home/components/LandingPageCards/Card.tsx","/assets/homepage/influenza-a-virus-h1n1.png","influenza-a-virus-h1n1.png","Microscopic view of the influenza A virus, a key focus in infectious disease research and vaccine development.","src/views/home/components/LandingPageCards/data.tsx:8-9 (imageAlt)","route-specific","33","dynamic-config",""
"/","src/views/home/components/LandingPageCards/Card.tsx","/assets/homepage/student-scrubs-green.png","student-scrubs-green.png","Group of biomedical researchers collaborating in a laboratory setting.","src/views/home/components/LandingPageCards/data.tsx:32-33 (imageAlt)","route-specific","33","dynamic-config",""
"/","src/views/home/components/NewsCarousel.tsx","https://data.niaid.nih.gov/strapi/uploads/docs_searching_for_datasets_001_63ce5b4195.png","docs_searching_for_datasets_001_63ce5b4195.png","NIAID Data Ecosystem homepage.","Strapi CMS - news-reports image.alternativeText; edit in the CMS, not in code","route-specific","173","dynamic-cms (resolved, live)","2026-08-25"
"/","src/views/home/components/NewsCarousel.tsx","https://data.niaid.nih.gov/strapi/uploads/resourcecatalog_results_16x9_e6926afd5f.png","resourcecatalog_results_16x9_e6926afd5f.png","Resource Catalog search results","Strapi CMS - news-reports image.alternativeText; edit in the CMS, not in code","route-specific","173","dynamic-cms (resolved, live)","2026-08-25"
"/","src/views/home/components/NewsCarousel.tsx","https://data.niaid.nih.gov/strapi/uploads/niaid_funding_news_placeholder_72a150dda7.png","niaid_funding_news_placeholder_72a150dda7.png","Thumbnail of NIAID funding webpage.","Strapi CMS - news-reports image.alternativeText; edit in the CMS, not in code","route-specific","173","dynamic-cms (resolved, live)","2026-08-25"
"/","src/views/home/components/NewsCarousel.tsx","https://data.niaid.nih.gov/strapi/uploads/virological_9fa054855b.jfif","virological_9fa054855b.jfif","Virological.org icon","Strapi CMS - news-reports image.alternativeText; edit in the CMS, not in code","route-specific","173","dynamic-cms (resolved, live)","2026-08-25"
"/","src/views/home/components/NewsCarousel.tsx","https://data.niaid.nih.gov/strapi/uploads/malariagen_results_16x9_dda428fe90.png","malariagen_results_16x9_dda428fe90.png","MalariaGEN search results","Strapi CMS - news-reports image.alternativeText; edit in the CMS, not in code","route-specific","173","dynamic-cms (resolved, live)","2026-08-25"
"/","src/views/home/components/NewsCarousel.tsx","https://data.niaid.nih.gov/strapi/uploads/changelog_image_16x9_b3689e407b.png","changelog_image_16x9_b3689e407b.png","A screenshot of the NIAID Data Ecosystem's changelog.","Strapi CMS - news-reports image.alternativeText; edit in the CMS, not in code","route-specific","173","dynamic-cms (resolved, live)","2026-08-25"
"/","src/views/home/components/NewsCarousel.tsx","https://data.niaid.nih.gov/strapi/uploads/microbiomedb_results_16x9_53669b947c.png","microbiomedb_results_16x9_53669b947c.png","MicrobiomeDB search results","Strapi CMS - news-reports image.alternativeText; edit in the CMS, not in code","route-specific","173","dynamic-cms (resolved, live)","2026-08-25"
"/","src/views/home/components/NewsCarousel.tsx","https://data.niaid.nih.gov/strapi/uploads/metadata_completeness_score_image_16x9_66046a445d.png","metadata_completeness_score_image_16x9_66046a445d.png","A snapshot of a metadata completeness score that scores a record based on its included fundamental and recommended fields.","Strapi CMS - news-reports image.alternativeText; edit in the CMS, not in code","route-specific","173","dynamic-cms (resolved, live)","2026-08-25"
"/","src/views/home/components/NewsCarousel.tsx","https://data.niaid.nih.gov/strapi/uploads/Mass_IVE_results_screenshot_275540ab5c.png","Mass_IVE_results_screenshot_275540ab5c.png","Image of MassIVE results","Strapi CMS - news-reports image.alternativeText; edit in the CMS, not in code","route-specific","173","dynamic-cms (resolved, live)","2026-08-25"
"/","src/views/home/components/NewsCarousel.tsx","https://data.niaid.nih.gov/strapi/uploads/human_cell_atlas_16x9_340a75ad40.png","human_cell_atlas_16x9_340a75ad40.png","Screenshot of Human Cell Atlas results","Strapi CMS - news-reports image.alternativeText; edit in the CMS, not in code","route-specific","173","dynamic-cms (resolved, live)","2026-08-25"
"/","src/views/home/components/NewsCarousel.tsx","","","(+37 more values not listed - 47 total at this site)","summary row","route-specific","173","dynamic-cms (summary)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/ncbi-geo.png","ncbi-geo.png","Click to open the source (NCBI GEO) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/ncbi-geo.png","ncbi-geo.png","Click to open the source (NCBI GEO) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/figshare.png","figshare.png","Click to open the source (Figshare) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/figshare.png","figshare.png","Click to open the source (Figshare) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/ncbi-bioproject.png","ncbi-bioproject.png","Click to open the source (NCBI BioProject) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/ncbi-bioproject.png","ncbi-bioproject.png","Click to open the source (NCBI BioProject) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/ncbi-sra.png","ncbi-sra.png","Click to open the source (NCBI SRA) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/ncbi-sra.png","ncbi-sra.png","Click to open the source (NCBI SRA) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/zenodo.png","zenodo.png","Click to open the source (Zenodo) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/zenodo.png","zenodo.png","Click to open the source (Zenodo) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/national-omics-data-encyclopedia.png","national-omics-data-encyclopedia.png","Click to open the source (National Omics Data Encyclopedia) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/national-omics-data-encyclopedia.png","national-omics-data-encyclopedia.png","Click to open the source (National Omics Data Encyclopedia) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/protein-data-bank.png","protein-data-bank.png","Click to open the source (Protein Data Bank) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/protein-data-bank.png","protein-data-bank.png","Click to open the source (Protein Data Bank) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/mendeley.png","mendeley.png","Click to open the source (Mendeley) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/mendeley.png","mendeley.png","Click to open the source (Mendeley) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/omics-discovery-index-omicsdi.png","omics-discovery-index-omicsdi.png","Click to open the source (Omics Discovery Index (OmicsDI)) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/omics-discovery-index-omicsdi.png","omics-discovery-index-omicsdi.png","Click to open the source (Omics Discovery Index (OmicsDI)) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/dryad-digital-repository.png","dryad-digital-repository.png","Click to open the source (Dryad Digital Repository) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/dryad-digital-repository.png","dryad-digital-repository.png","Click to open the source (Dryad Digital Repository) in a new tab.","template at source-logo/index.tsx:84 + source.name from the NDE API","shared","84","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","","","(+40 more values not listed - 50 total at this site)","summary row","shared","84","dynamic-config (summary)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","","","(+40 more values not listed - 50 total at this site)","summary row","shared","84","dynamic-config (summary)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/ncbi-geo.png","ncbi-geo.png","Logo for NCBI GEO","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/ncbi-geo.png","ncbi-geo.png","Logo for NCBI GEO","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/figshare.png","figshare.png","Logo for Figshare","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/figshare.png","figshare.png","Logo for Figshare","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/ncbi-bioproject.png","ncbi-bioproject.png","Logo for NCBI BioProject","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/ncbi-bioproject.png","ncbi-bioproject.png","Logo for NCBI BioProject","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/ncbi-sra.png","ncbi-sra.png","Logo for NCBI SRA","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/ncbi-sra.png","ncbi-sra.png","Logo for NCBI SRA","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/zenodo.png","zenodo.png","Logo for Zenodo","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/zenodo.png","zenodo.png","Logo for Zenodo","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/national-omics-data-encyclopedia.png","national-omics-data-encyclopedia.png","Logo for National Omics Data Encyclopedia","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/national-omics-data-encyclopedia.png","national-omics-data-encyclopedia.png","Logo for National Omics Data Encyclopedia","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/protein-data-bank.png","protein-data-bank.png","Logo for Protein Data Bank","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/protein-data-bank.png","protein-data-bank.png","Logo for Protein Data Bank","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/mendeley.png","mendeley.png","Logo for Mendeley","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/mendeley.png","mendeley.png","Logo for Mendeley","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/omics-discovery-index-omicsdi.png","omics-discovery-index-omicsdi.png","Logo for Omics Discovery Index (OmicsDI)","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/omics-discovery-index-omicsdi.png","omics-discovery-index-omicsdi.png","Logo for Omics Discovery Index (OmicsDI)","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","/assets/resources/dryad-digital-repository.png","dryad-digital-repository.png","Logo for Dryad Digital Repository","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","/assets/resources/dryad-digital-repository.png","dryad-digital-repository.png","Logo for Dryad Digital Repository","template at source-logo/index.tsx:96 + source.name from the NDE API","shared","96","dynamic-config (resolved, live)","2026-08-25"
"/search","src/components/source-logo/index.tsx","","","(+40 more values not listed - 50 total at this site)","summary row","shared","96","dynamic-config (summary)","2026-08-25"
"/resources","src/components/source-logo/index.tsx","","","(+40 more values not listed - 50 total at this site)","summary row","shared","96","dynamic-config (summary)","2026-08-25"
"/resources","src/components/resource-sections/components/authors/index.tsx","https://info.orcid.org/wp-content/uploads/2019/11/orcid_16x16.png","orcid_16x16.png","ORCID logo","hardcoded in JSX","route-specific","73","literal",""
"/features","src/components/table-of-contents/components/card.tsx","https://data.niaid.nih.gov/strapi/uploads/hiv_thumbnail_16x9_99fec670b1.png","hiv_thumbnail_16x9_99fec670b1.png","Screenshot of HIV/AIDS search results","Strapi CMS - features thumbnail.alternativeText; edit in the CMS, not in code","shared","89","dynamic-cms (resolved, live)","2026-08-25"
"/features","src/components/table-of-contents/components/card.tsx","https://data.niaid.nih.gov/strapi/uploads/malaria_results_thumbnail_16x9_029b7cf1dd.png","malaria_results_thumbnail_16x9_029b7cf1dd.png","Thumbnail displaying malaria dataset results","Strapi CMS - features thumbnail.alternativeText; edit in the CMS, not in code","shared","89","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center","src/views/integration/components/Card.tsx","https://data.niaid.nih.gov/strapi/uploads/review_889e854715.png","review_889e854715.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page tabs.panels[].cards[].icon.alternativeText; edit in the CMS, not in code","route-specific","106","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center/[...slug]","src/views/integration/components/Card.tsx","https://data.niaid.nih.gov/strapi/uploads/review_889e854715.png","review_889e854715.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page tabs.panels[].cards[].icon.alternativeText; edit in the CMS, not in code","route-specific","106","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center","src/views/integration/components/Card.tsx","https://data.niaid.nih.gov/strapi/uploads/info_b6f304b148.png","info_b6f304b148.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page tabs.panels[].cards[].icon.alternativeText; edit in the CMS, not in code","route-specific","106","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center/[...slug]","src/views/integration/components/Card.tsx","https://data.niaid.nih.gov/strapi/uploads/info_b6f304b148.png","info_b6f304b148.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page tabs.panels[].cards[].icon.alternativeText; edit in the CMS, not in code","route-specific","106","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center","src/views/integration/components/Card.tsx","https://data.niaid.nih.gov/strapi/uploads/api_65b0b5bc8d.png","api_65b0b5bc8d.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page tabs.panels[].cards[].icon.alternativeText; edit in the CMS, not in code","route-specific","106","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center/[...slug]","src/views/integration/components/Card.tsx","https://data.niaid.nih.gov/strapi/uploads/api_65b0b5bc8d.png","api_65b0b5bc8d.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page tabs.panels[].cards[].icon.alternativeText; edit in the CMS, not in code","route-specific","106","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center","src/views/integration/components/Card.tsx","https://data.niaid.nih.gov/strapi/uploads/download_b0522af2d4.png","download_b0522af2d4.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page tabs.panels[].cards[].icon.alternativeText; edit in the CMS, not in code","route-specific","106","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center/[...slug]","src/views/integration/components/Card.tsx","https://data.niaid.nih.gov/strapi/uploads/download_b0522af2d4.png","download_b0522af2d4.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page tabs.panels[].cards[].icon.alternativeText; edit in the CMS, not in code","route-specific","106","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center","src/views/integration/components/Card.tsx","https://data.niaid.nih.gov/strapi/uploads/scraping_7ca5b5894b.png","scraping_7ca5b5894b.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page tabs.panels[].cards[].icon.alternativeText; edit in the CMS, not in code","route-specific","106","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center/[...slug]","src/views/integration/components/Card.tsx","https://data.niaid.nih.gov/strapi/uploads/scraping_7ca5b5894b.png","scraping_7ca5b5894b.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page tabs.panels[].cards[].icon.alternativeText; edit in the CMS, not in code","route-specific","106","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center","src/views/integration/components/Card.tsx","https://data.niaid.nih.gov/strapi/uploads/data_access_06e2e468dd.png","data_access_06e2e468dd.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page tabs.panels[].cards[].icon.alternativeText; edit in the CMS, not in code","route-specific","106","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center/[...slug]","src/views/integration/components/Card.tsx","https://data.niaid.nih.gov/strapi/uploads/data_access_06e2e468dd.png","data_access_06e2e468dd.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page tabs.panels[].cards[].icon.alternativeText; edit in the CMS, not in code","route-specific","106","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center","src/views/integration/components/Card.tsx","https://data.niaid.nih.gov/strapi/uploads/structure_88694bfe4f.png","structure_88694bfe4f.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page tabs.panels[].cards[].icon.alternativeText; edit in the CMS, not in code","route-specific","106","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center/[...slug]","src/views/integration/components/Card.tsx","https://data.niaid.nih.gov/strapi/uploads/structure_88694bfe4f.png","structure_88694bfe4f.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page tabs.panels[].cards[].icon.alternativeText; edit in the CMS, not in code","route-specific","106","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center","src/views/integration/components/Card.tsx","https://data.niaid.nih.gov/strapi/uploads/github_icon_6fadccd7ae.png","github_icon_6fadccd7ae.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page tabs.panels[].cards[].icon.alternativeText; edit in the CMS, not in code","route-specific","106","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center/[...slug]","src/views/integration/components/Card.tsx","https://data.niaid.nih.gov/strapi/uploads/github_icon_6fadccd7ae.png","github_icon_6fadccd7ae.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page tabs.panels[].cards[].icon.alternativeText; edit in the CMS, not in code","route-specific","106","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center","src/views/integration/components/Blocks.tsx","https://data.niaid.nih.gov/strapi/uploads/suggest_530538a74b.png","suggest_530538a74b.png","Suggest a repository, dataset, or tool for inclusion.","Strapi CMS - integration-page overview[].image.alternativeText; edit in the CMS, not in code","route-specific","83","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center/[...slug]","src/views/integration/components/Blocks.tsx","https://data.niaid.nih.gov/strapi/uploads/suggest_530538a74b.png","suggest_530538a74b.png","Suggest a repository, dataset, or tool for inclusion.","Strapi CMS - integration-page overview[].image.alternativeText; edit in the CMS, not in code","route-specific","83","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center","src/views/integration/components/Blocks.tsx","https://data.niaid.nih.gov/strapi/uploads/team_works_on_integration_alt_5d8e61c090.png","team_works_on_integration_alt_5d8e61c090.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page overview[].image.alternativeText; edit in the CMS, not in code","route-specific","83","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center/[...slug]","src/views/integration/components/Blocks.tsx","https://data.niaid.nih.gov/strapi/uploads/team_works_on_integration_alt_5d8e61c090.png","team_works_on_integration_alt_5d8e61c090.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page overview[].image.alternativeText; edit in the CMS, not in code","route-specific","83","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center","src/views/integration/components/Blocks.tsx","https://data.niaid.nih.gov/strapi/uploads/content_is_findable_3902398dd5.png","content_is_findable_3902398dd5.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page overview[].image.alternativeText; edit in the CMS, not in code","route-specific","83","dynamic-cms (resolved, live)","2026-08-25"
"/knowledge-center/[...slug]","src/views/integration/components/Blocks.tsx","https://data.niaid.nih.gov/strapi/uploads/content_is_findable_3902398dd5.png","content_is_findable_3902398dd5.png","(EMPTY - Strapi alternativeText is null for this image)","Strapi CMS - integration-page overview[].image.alternativeText; edit in the CMS, not in code","route-specific","83","dynamic-cms (resolved, live)","2026-08-25"
"/diseases/[slug]","src/views/diseases/disease/components/external-links.tsx","https://data.niaid.nih.gov/strapi/uploads/NIH_logo_cb2bcdf23a.png","NIH_logo_cb2bcdf23a.png","nih logo","Strapi CMS - diseases externalLinks[].image.alternativeText; edit in the CMS, not in code","route-specific","28","dynamic-cms (resolved, live)","2026-08-25"
"/diseases/[slug]","src/views/diseases/disease/components/external-links.tsx","https://data.niaid.nih.gov/strapi/uploads/NIH_logo_cb2bcdf23a.png","NIH_logo_cb2bcdf23a.png","nih logo","Strapi CMS - diseases externalLinks[].image.alternativeText; edit in the CMS, not in code","route-specific","28","dynamic-cms (resolved, live)","2026-08-25"
"/diseases/[slug]","src/views/diseases/disease/components/external-links.tsx","https://data.niaid.nih.gov/strapi/uploads/NIH_logo_cb2bcdf23a.png","NIH_logo_cb2bcdf23a.png","nih logo","Strapi CMS - diseases externalLinks[].image.alternativeText; edit in the CMS, not in code","route-specific","28","dynamic-cms (resolved, live)","2026-08-25"
"/diseases/[slug]","src/views/diseases/disease/components/external-links.tsx","https://data.niaid.nih.gov/strapi/uploads/NIH_logo_cb2bcdf23a.png","NIH_logo_cb2bcdf23a.png","nih logo","Strapi CMS - diseases externalLinks[].image.alternativeText; edit in the CMS, not in code","route-specific","28","dynamic-cms (resolved, live)","2026-08-25"
"/diseases/[slug]","src/views/diseases/disease/components/external-links.tsx","https://data.niaid.nih.gov/strapi/uploads/NIH_logo_cb2bcdf23a.png","NIH_logo_cb2bcdf23a.png","nih logo","Strapi CMS - diseases externalLinks[].image.alternativeText; edit in the CMS, not in code","route-specific","28","dynamic-cms (resolved, live)","2026-08-25"
"/diseases/[slug]","src/views/diseases/disease/components/external-links.tsx","https://data.niaid.nih.gov/strapi/uploads/NIH_logo_cb2bcdf23a.png","NIH_logo_cb2bcdf23a.png","nih logo","Strapi CMS - diseases externalLinks[].image.alternativeText; edit in the CMS, not in code","route-specific","28","dynamic-cms (resolved, live)","2026-08-25"
"/diseases/[slug]","src/views/diseases/disease/components/external-links.tsx","https://data.niaid.nih.gov/strapi/uploads/NIH_logo_cb2bcdf23a.png","NIH_logo_cb2bcdf23a.png","nih logo","Strapi CMS - diseases externalLinks[].image.alternativeText; edit in the CMS, not in code","route-specific","28","dynamic-cms (resolved, live)","2026-08-25"
